userid,contentid,rating
875762,TUKxNYC3vaQ,2.0
880707,sS6LyvEbmBo,2.0
883327,L5Tn-zL0xa8,2.0
884438,zEmQag2ks_8,2.0
884438,dZJ-SCzqZfE,2.0
889134,pIKP-KTOhZ8,2.0
889134,9j_Dfm0RlM4,2.0
889134,7fZ50bf0CwI,2.0
890111,ZYcRimfOByw,2.0
890111,T80eFFiDY7k,2.0
890111,XMTGnSi1xE4,2.0
890111,yqvG2KLNVu0,2.0
890111,DGP2b4E6CIk,2.0
890111,esy0kP6iDHY,2.0
890111,YuxBxhxQpXE,2.0
890111,UqZYfAe8A4A,2.0
890111,l-B7i8zAlXY,2.0
890111,TwVuSHpq7o4,2.0
890111,nXgxxzvwE3Y,2.0
890111,9DrESH-ooVQ,2.0
889420,aNupd7RWN-0,2.0
889420,dZJ-SCzqZfE,2.0
890146,NpK5U96TguU,2.0
890146,U3SwJsbRmNo,2.0
890146,88gAqMPxQEs,2.0
891863,F07oek8XETY,2.0
891863,ZGKXY5wRdFY,2.0
891863,5bqWcO3uPzE,2.0
892770,lpwpREumDwQ,2.0
892770,Ur0zaDPc16M,2.0
892410,MsU_89ov7Ew,2.0
893263,0C-WgTG8gZ8,2.0
893263,noZn09PY0es,2.0
893263,Ic10b7YFppk,2.0
895661,LmUxuvuUPkQ,2.0
895661,-0I9tM4Y_QQ,2.0
895661,cykoOYDhu9U,2.0
895661,5bow29fB568,2.0
895661,Un4gkomWdBQ,2.0
895661,ZoQG51WRNJU,2.0
895300,bVJDtrzBPmE,2.0
895300,itleZTjcDgU,2.0
895895,is3gtQy_ksY,2.0
897283,92bo4Zg5ONs,2.0
897283,9L37HlBJGHs,2.0
899785,hyIeuMu1pzo,2.0
898366,nwBwD_UVFGk,2.0
899100,Nk_iuay2ANA,2.0
899100,y657oAmaiIQ,2.0
904375,AzMimnWC4rA,2.0
904605,gbiPzgJXpR8,2.0
904605,foMg3e4u_r0,2.0
907642,Jq04BlLt3dI,2.0
907642,is3gtQy_ksY,2.0
907642,0Ztx-bmFOXY,2.0
907642,SH5tMc4-9s0,2.0
907642,-4hDLhcr88M,2.0
906640,wHAI3APjN-E,2.0
909526,rJWHYDgETxE,2.0
909566,v-qIckO6lmU,2.0
910642,blK-ayYtzUI,2.0
911760,Me_Lp-6t56Q,2.0
913180,JzLF6j3jR_0,2.0
913180,LpqUBS4ZLfc,2.0
913180,Pyuigp__khI,2.0
913180,K8f9tOY4PRU,2.0
913180,axe1OhJ2X7I,2.0
913180,PLoBy-qJo7I,2.0
913180,WEQ2pEBz6Ds,2.0
913373,KlR_inVcU9M,2.0
913373,MHofC8VyGbE,2.0
913373,MT0doCs6fB8,2.0
912244,Bt-mZucuikc,2.0
917478,RCJsbsRWYlI,2.0
917478,o_pnN2U8ctY,2.0
917478,Xi8qKIxhn7k,2.0
917478,JzLF6j3jR_0,2.0
917478,CbTKv8jUUHQ,2.0
917478,De1c-sQlBbc,2.0
917478,WrOCPvnEYAM,2.0
912483,ZI7yunBbHGI,2.0
917991,jdWhjO7U6tY,2.0
917991,4sOdYMjDM8I,2.0
918385,ID3khtdCeEY,2.0
918379,7VwDWtv8LaE,2.0
919814,1Sh6WEnC4Nc,2.0
919814,t2BAM8JQzvw,2.0
921066,YqBKfblIQhc,2.0
921066,GVqPAtwxiIo,2.0
921066,y657oAmaiIQ,2.0
923342,zaRfGCBQ5mo,2.0
926913,JzLF6j3jR_0,2.0
926913,pvUh1ffzRb0,2.0
921952,I0iguJ4zXmw,2.0
930452,vezEfLiUkdM,2.0
931322,D3sgu-18kFY,2.0
932839,L5Tn-zL0xa8,2.0
933089,Me_Lp-6t56Q,2.0
933089,DNWCXLWSUNc,2.0
933089,6qUJY-LPBzU,2.0
936035,HtS2veUGSX4,2.0
936649,3HCjp6FPckQ,2.0
937127,cfGg5PQUzb8,2.0
940445,F07oek8XETY,2.0
942053,B9EiM8OUCtQ,2.0
942053,GLUpI1dOSJw,2.0
942053,afeSBjY7nIM,2.0
942733,Ks_lh8PdcQ4,2.0
942733,nexMEJapadE,2.0
942733,G_SZTNHrYNY,2.0
943338,Ic10b7YFppk,2.0
939377,TlWyDUth0ZM,2.0
944775,s1vULbZPOIg,2.0
946221,V5TmHa_o08U,2.0
946866,OZwzwk0VazE,2.0
947262,Suk3chcbwaw,2.0
947766,X_yxXEaE0DI,2.0
947766,JtNqacipfJw,2.0
947766,VlD8j4WPB-s,2.0
947766,9Y5kCtQ66UQ,2.0
948282,VidSq1V9C84,2.0
949804,A1PP3YSnim4,2.0
949831,CK7npq74Fgc,2.0
949839,FudWFjnjkj8,2.0
949839,De1c-sQlBbc,2.0
949839,rlQ3yc6t92c,2.0
949882,9UWM9Wyfql0,2.0
949882,5WPMIt088uI,2.0
949882,IkpqMnegYDE,2.0
950011,0_IQ0y3OqT8,2.0
950050,y657oAmaiIQ,2.0
950100,5gJS6_Y-0gk,2.0
950170,-n16ZBLcmeA,2.0
950171,RAvc3Xbkm3I,2.0
950171,dZJ-SCzqZfE,2.0
950171,5gJS6_Y-0gk,2.0
950171,2JU15dRn98M,2.0
950218,j0jD_QnOoI0,2.0
950218,MgRD0UTlSFE,2.0
950219,j0jD_QnOoI0,2.0
950219,MgRD0UTlSFE,2.0
950237,y657oAmaiIQ,2.0
950237,RTu8Rot-PGU,2.0
950237,is3gtQy_ksY,2.0
950286,b7qBH173kkI,2.0
950286,pgVUgRFMliw,2.0
950286,zWhMIasCMUY,2.0
950287,JL1IULHKBPg,2.0
950287,H2aipJRFW9g,2.0
950287,FOjSapwjrGA,2.0
950301,ZQ2ESd7VFhQ,2.0
950301,PfEmRAveHN4,2.0
950301,4k_wT9O3qYc,2.0
950312,hoq8f2GjNd0,2.0
950312,dAY7E4gjzUE,2.0
950281,WZRIMEguGSk,2.0
950330,foMg3e4u_r0,2.0
950344,MgRD0UTlSFE,2.0
950365,WrOCPvnEYAM,2.0
950374,3kBtV4csycA,2.0
950379,-4hDLhcr88M,2.0
950424,7VwDWtv8LaE,2.0
950474,6uTVEHdoCr0,2.0
950474,y2dxi8Nzosk,2.0
950474,zDNddmODMTc,2.0
950474,sZ4j0CiM9xM,2.0
950474,JG9wjL9Mef4,2.0
950479,dZJ-SCzqZfE,2.0
950456,9j_Dfm0RlM4,2.0
950456,xwJ-xv78i3o,2.0
950456,71MjliFgH6M,2.0
950536,s1vULbZPOIg,2.0
950536,vezEfLiUkdM,2.0
950536,vZfBpKLgRjc,2.0
950536,9j_Dfm0RlM4,2.0
950536,nC-IiBCLs1Q,2.0
950536,DFFAiOMm-is,2.0
950536,hGsPR-FoDmM,2.0
950536,BaDmqD85uZk,2.0
950533,dhY2-zx3044,2.0
950533,JzLF6j3jR_0,2.0
950533,Ic10b7YFppk,2.0
950533,cfGg5PQUzb8,2.0
950533,lIgmAK5ux0Y,2.0
950540,TAlHkp2Jcpg,2.0
950573,y657oAmaiIQ,2.0
950632,Ic10b7YFppk,2.0
950632,xP0ZiyAmg2I,2.0
950676,ZGKXY5wRdFY,2.0
950676,L5Tn-zL0xa8,2.0
950675,4sOdYMjDM8I,2.0
950678,G_ImWPbN8UY,2.0
950692,qKa9QK3u69k,2.0
950699,gbiPzgJXpR8,2.0
950753,6NQl7QYevP0,2.0
950753,MMoM1iAIM6s,2.0
950753,9UWM9Wyfql0,2.0
950779,68xqzvE4M4k,2.0
950818,De1c-sQlBbc,2.0
950811,Xzvie4HEI5U,2.0
950811,4ed37nbksEY,2.0
953685,ewUunY0Csx0,2.0
953862,pgVUgRFMliw,2.0
957198,oikuJ-oymU4,2.0
957957,p8N_Eaf-1tg,2.0
959627,Vw8gfH81FSc,2.0
961312,hyIeuMu1pzo,2.0
963842,5gJS6_Y-0gk,2.0
963842,u6OvV0XYiOA,2.0
964345,Ic10b7YFppk,2.0
966154,8DGUIq4HR5s,2.0
966154,6xtBVPm21GE,2.0
969024,D5rB25LvFjw,2.0
967407,qdQaMnJpcKo,2.0
967407,cfGg5PQUzb8,2.0
971712,TnIM40b4byk,2.0
964957,BhBSiUStlus,2.0
975831,ZFIcEX8XBDU,2.0
975776,MMiiQUqvhr4,2.0
978326,cXNyYwFlIuA,2.0
978326,XMTGnSi1xE4,2.0
980188,9LMtfsmRwBo,2.0
982584,ffrA4yNwPvk,2.0
982584,cfGg5PQUzb8,2.0
984930,cfGg5PQUzb8,2.0
984930,4wf3dodv6kE,2.0
986860,JzLF6j3jR_0,2.0
986860,6NTfIWwZMaw,2.0
986860,8dREA-Qi0Y4,2.0
986860,apI4qPuib_s,2.0
987183,ZYcRimfOByw,2.0
988373,k06xM5M9F5M,2.0
988373,AZD4ZqYVVpk,2.0
988373,9L37HlBJGHs,2.0
988373,XMTGnSi1xE4,2.0
988373,U7qUfBowVPE,2.0
989491,cXNyYwFlIuA,2.0
989491,ZoQG51WRNJU,2.0
989491,h4YdrXb478E,2.0
989491,t2CocUeqmyM,2.0
991980,_G7Cn_68LCY,2.0
992675,JOg2TCbUiqc,2.0
996329,1b9Ulu2-Iug,2.0
1000818,UmG_ICXsrPY,2.0
1002193,8ZAfEIoFbjs,2.0
1000966,S7YGSMiTVmo,2.0
1003879,vezEfLiUkdM,2.0
1004707,afeSBjY7nIM,2.0
1004745,65o3BkuKuME,2.0
1004745,m5JRB3yN9cY,2.0
1005112,dEgMKIjGV9A,2.0
1005112,Mci2TwIBXZs,2.0
1005112,3YbB9872grk,2.0
1006252,qR539V9x9kg,2.0
1006252,5oXc2ZQBxJs,2.0
1006252,MgRD0UTlSFE,2.0
1007232,Wa-KKjgMifY,2.0
1009185,uce32VgKjc0,2.0
1009185,-0I9tM4Y_QQ,2.0
1005761,FudWFjnjkj8,2.0
1009276,JzLF6j3jR_0,2.0
1009276,XMTGnSi1xE4,2.0
1009328,DDaoGsQPeTI,2.0
1009344,YuxBxhxQpXE,2.0
1009458,g-yTrD4fzsw,2.0
1009458,t0yTXHX7mbw,2.0
1009458,2JU15dRn98M,2.0
1009458,AjTuqx3Ps_M,2.0
1009458,auKtFjCq9BY,2.0
1009458,Jr_KCm58Q68,2.0
1009458,PzwilAmRshA,2.0
1009522,ZFIcEX8XBDU,2.0
1009624,3sKZqgiivOo,2.0
1009624,y657oAmaiIQ,2.0
1009667,N0RV_R8UJkc,2.0
1009819,-0I9tM4Y_QQ,2.0
1009819,g-yTrD4fzsw,2.0
1009724,gbiPzgJXpR8,2.0
1009997,-eZBhZi51Rs,2.0
1009997,4G4RxEgu3PY,2.0
1009997,JzLF6j3jR_0,2.0
1009997,oikuJ-oymU4,2.0
1009997,A1PP3YSnim4,2.0
1009858,dZJ-SCzqZfE,2.0
1010010,A1PP3YSnim4,2.0
1010023,j0jD_QnOoI0,2.0
1010023,afeSBjY7nIM,2.0
1010023,xhh_SROKNKM,2.0
1010023,mBLfQX0NdwI,2.0
1010045,h0vtIMNO8H4,2.0
1010045,vaTxGwvQCWo,2.0
1010037,Uo6xCvGP0GA,2.0
1010061,A1PP3YSnim4,2.0
1010077,j7sC5RTTRSQ,2.0
1010115,6NQl7QYevP0,2.0
1010115,46mCHS_QbRo,2.0
1010115,3xKPz1GPGUQ,2.0
1010115,DFFAiOMm-is,2.0
1010115,4ed37nbksEY,2.0
1010104,F2CY1YFbKmg,2.0
1010226,vaTxGwvQCWo,2.0
1010073,VHtYxUp4cc4,2.0
1010257,SdI5z-9_quU,2.0
1010258,4wf3dodv6kE,2.0
1010300,vZPqBNACIak,2.0
1010313,dK0HIwb_SAo,2.0
1010313,GlVr_YZjJoM,2.0
1010313,A-kmWmuKnRE,2.0
1010317,nVdCEykua4w,2.0
1010476,-jhELdIIwmA,2.0
1010476,-n16ZBLcmeA,2.0
1010458,JL1IULHKBPg,2.0
1010486,rm2K1LYtHiE,2.0
1010486,yKsb0SSFtEg,2.0
1010486,ZoQG51WRNJU,2.0
1010509,_oeGUqX6MdI,2.0
1010523,D5rB25LvFjw,2.0
1010523,kUmASBE1ZnI,2.0
1010525,0_IQ0y3OqT8,2.0
1010525,45dRgv_lyhA,2.0
1010569,RAvc3Xbkm3I,2.0
1010585,5URyxcWfMgQ,2.0
1010595,j7sC5RTTRSQ,2.0
1010595,4zdpGYbPMC0,2.0
1010605,dHd3jwnqyb4,2.0
1010605,vL5SFGprgcQ,2.0
1010605,Og_qK6FOv6c,2.0
1010605,dzAsKBzVhJk,2.0
1010605,U0QvoTdqKcU,2.0
1010591,QhngFSaQQWU,2.0
1010624,d-I3rKjJeWc,2.0
1010624,rlQ3yc6t92c,2.0
1010658,upfMTMFMbDs,2.0
1010844,xRaPfCxlXOs,2.0
1014412,nTohXMT1Kec,2.0
1020868,axe1OhJ2X7I,2.0
1015250,p8N_Eaf-1tg,2.0
1015127,GCzKCBmYZ00,2.0
1024070,LkqiN4CXBzQ,2.0
1024070,CRqV3wZ4ev8,2.0
1029358,rlQ3yc6t92c,2.0
1029358,5bow29fB568,2.0
1029358,dAY7E4gjzUE,2.0
1029358,oikuJ-oymU4,2.0
1029358,V5TmHa_o08U,2.0
1024827,MrQFHF4oXjE,2.0
1029603,hR-b0uwX1g0,2.0
1033025,dZg8_HR8AGw,2.0
1033025,fAiEFpZpbKw,2.0
1033025,G_SZTNHrYNY,2.0
1031565,rfm0ALCfcTI,2.0
1031565,RA4L6xbARSI,2.0
1035490,dMzbQywK4eg,2.0
1038424,XMTGnSi1xE4,2.0
1038424,ZoQG51WRNJU,2.0
1038424,ZFIcEX8XBDU,2.0
1039978,8ZAfEIoFbjs,2.0
1039978,5gJS6_Y-0gk,2.0
1039978,SbuRJ_iDNdk,2.0
1040496,HpScgDCRaJ4,2.0
1036360,SbuRJ_iDNdk,2.0
1041750,GLUpI1dOSJw,2.0
1041750,3awlCRSyklQ,2.0
1042330,Ur0zaDPc16M,2.0
1043961,iD-G9Woxuto,2.0
1043961,QINX_feHnPw,2.0
1043229,LK4RZIapDqY,2.0
1047673,Yzwk_R11ONY,2.0
1050048,Ur0zaDPc16M,2.0
1048912,XrRQt_I-jiA,2.0
1051354,MpSlrJFD8XM,2.0
1051730,BhBSiUStlus,2.0
1055998,nTohXMT1Kec,2.0
1055580,axe1OhJ2X7I,2.0
1058303,TW3rGGTCOUU,2.0
1059313,fAjbvuvKntg,2.0
1060573,jJvuYRgT0GE,2.0
1062676,Ic10b7YFppk,2.0
1062676,JOg2TCbUiqc,2.0
1062995,gbiPzgJXpR8,2.0
1065074,a0TEhFZ6OQA,2.0
1065074,JL1IULHKBPg,2.0
1065944,mE8Psa4l3V0,2.0
1065944,xze-EkWViJs,2.0
1065944,_fvTrRkDBec,2.0
1065944,vezEfLiUkdM,2.0
1065944,D7DfIkMk69o,2.0
1065944,7UGEw0CmgfA,2.0
1065944,gMQHLTyqQm0,2.0
1065944,7VwDWtv8LaE,2.0
1065796,U8JirIErGu4,2.0
1066120,x1eZl1xoNng,2.0
1066120,HpV1kLrPiDg,2.0
1066120,RA4L6xbARSI,2.0
1068854,-0I9tM4Y_QQ,2.0
1069876,AwoVHsaX4vU,2.0
1069876,7Md-_Ux9pvg,2.0
1069876,F07oek8XETY,2.0
1069876,J0GmtoAeP98,2.0
1072786,cfGg5PQUzb8,2.0
1072786,X_yxXEaE0DI,2.0
1073067,jsChlX4fjVM,2.0
1073165,XLaLE3OnBEg,2.0
1073165,rlQ3yc6t92c,2.0
1073165,VdTSv6u6iP0,2.0
1073286,n8gXirJdkYA,2.0
1073316,HtHrTVhV8eY,2.0
1073389,KLUV63o_krQ,2.0
1073599,GQEmS7upf5c,2.0
1073599,qFgZJC9wFMg,2.0
1073601,zaRfGCBQ5mo,2.0
1073804,rJWHYDgETxE,2.0
1073804,D3sgu-18kFY,2.0
1073804,WZYT9dCH4ag,2.0
1073808,txZrFPJh47w,2.0
1073808,190T_VrgPdM,2.0
1073808,KNqj1Wnns_g,2.0
1073895,axe1OhJ2X7I,2.0
1073958,13-6tYnYJ8A,2.0
1073958,68xqzvE4M4k,2.0
1073958,XrRQt_I-jiA,2.0
1073958,g-yTrD4fzsw,2.0
1073958,D3sgu-18kFY,2.0
1073972,cUPcpwUqMlg,2.0
1073989,5B99p6GarYc,2.0
1074045,PBgfN68E3kU,2.0
1074045,sIFTRg277eU,2.0
1074065,N1rg02QzW_Q,2.0
1074065,dAY7E4gjzUE,2.0
1074065,DFFAiOMm-is,2.0
1074065,QhngFSaQQWU,2.0
1074068,46mCHS_QbRo,2.0
1074068,qb5DTyXQwqc,2.0
1074068,GlVr_YZjJoM,2.0
1074052,P9gAlN2gx7Y,2.0
1074052,JG9wjL9Mef4,2.0
1074052,qFgZJC9wFMg,2.0
1074154,ScnCf6ijEoU,2.0
1074176,lkRR5WWH5xU,2.0
1074176,oikuJ-oymU4,2.0
1074176,6_fAq7uXyzc,2.0
1074212,is3gtQy_ksY,2.0
1074204,hIcYtr9Zomg,2.0
1074249,GLUpI1dOSJw,2.0
1074266,Bqq3LGOMyLw,2.0
1074266,WprXkW8BRek,2.0
1074266,7WKAuWp_wLk,2.0
1074266,QnyPFRiYSI8,2.0
1074279,-eZBhZi51Rs,2.0
1074279,yB3dPt5acD8,2.0
1074310,qR539V9x9kg,2.0
1074356,Un4gkomWdBQ,2.0
1074356,-0I9tM4Y_QQ,2.0
1074359,TJGwh2YxA7A,2.0
1074359,5bow29fB568,2.0
1074359,j7sC5RTTRSQ,2.0
1074359,KQrO82i1yL8,2.0
1074263,KwWbgLD7YCY,2.0
1074374,3hffmk-g1Ag,2.0
1074391,XK7CHCRCCqo,2.0
1074399,4ed37nbksEY,2.0
1074399,Bnh0ibJo7ic,2.0
1074457,LkqiN4CXBzQ,2.0
1074457,b_QwrVQUVdY,2.0
1074481,IADNLugD6nE,2.0
1074481,HpV1kLrPiDg,2.0
1074500,6_fAq7uXyzc,2.0
1074500,T7pCCLoN4fw,2.0
1074487,De1c-sQlBbc,2.0
1074487,Un4gkomWdBQ,2.0
1074517,7ZO4lFvjsy8,2.0
1074517,j0jD_QnOoI0,2.0
1074517,AzMimnWC4rA,2.0
1074517,z3Z0gYt6YXo,2.0
1074388,cW555AV4n2c,2.0
1074388,b1bDJl6eSlw,2.0
1074888,3Ht95KlFdsw,2.0
1075293,amcQJ9kfuSQ,2.0
1075293,0_IQ0y3OqT8,2.0
1075293,-eZBhZi51Rs,2.0
1075364,JzLF6j3jR_0,2.0
1075591,DSMe4TYijD8,2.0
1075591,axe1OhJ2X7I,2.0
1075591,-0I9tM4Y_QQ,2.0
1075604,SkdG20A4qrI,2.0
1075604,9YmeyeqdTns,2.0
1075604,C41TVA4rH38,2.0
1075604,FQs8jyH_opk,2.0
1075610,G_ImWPbN8UY,2.0
1075610,9GcDrmRpuvI,2.0
1075610,YuxBxhxQpXE,2.0
1075610,4ed37nbksEY,2.0
1075659,qFgZJC9wFMg,2.0
1075727,F2glYUd3rcs,2.0
1075727,1T1pVZvzjG8,2.0
1075727,MHDQgu9Iebw,2.0
1075727,i1OSTDIn9ZU,2.0
1075727,-0I9tM4Y_QQ,2.0
1075639,he6EBsHmp6o,2.0
1075787,DI9E3A-g9Oc,2.0
1075787,6_fAq7uXyzc,2.0
1075787,cXNyYwFlIuA,2.0
1076101,De1c-sQlBbc,2.0
1076101,VdTSv6u6iP0,2.0
1076116,g-yTrD4fzsw,2.0
1076194,P9gAlN2gx7Y,2.0
1076194,9BAozP1r5mI,2.0
1076238,gCg9XkrWHUQ,2.0
1076212,yTkHuDsQ3bY,2.0
1076313,iFMGVcUzayg,2.0
1076313,PBt8tPs0HQk,2.0
1076313,LkqiN4CXBzQ,2.0
1076394,D3sgu-18kFY,2.0
1076307,qFgZJC9wFMg,2.0
1076307,hyIeuMu1pzo,2.0
1076467,6xtBVPm21GE,2.0
1079656,88gAqMPxQEs,2.0
1079656,jBf5HZcChlU,2.0
1079656,pYIDLXxiBFg,2.0
1079873,erAqIA9bvTI,2.0
1082107,afeSBjY7nIM,2.0
1088753,9LMtfsmRwBo,2.0
1089235,nTohXMT1Kec,2.0
1089235,DSMe4TYijD8,2.0
1092004,i1OSTDIn9ZU,2.0
1092004,5bqWcO3uPzE,2.0
1093745,xwJ-xv78i3o,2.0
1094251,5sTm6DabZO4,2.0
1097813,mkTfiF6kVkA,2.0
1097813,Bqq3LGOMyLw,2.0
1097813,JzLF6j3jR_0,2.0
1094725,zU4sh_hfFeE,2.0
1094017,IADNLugD6nE,2.0
1104054,KPK-gRrhOrE,2.0
1104602,5bow29fB568,2.0
1104341,qFgZJC9wFMg,2.0
1106578,ffrA4yNwPvk,2.0
1109328,HpV1kLrPiDg,2.0
1111431,1b9Ulu2-Iug,2.0
1111431,IADNLugD6nE,2.0
1111431,B8GMYc19Mks,2.0
1111791,MLS5ak_zXYs,2.0
1111791,u6OvV0XYiOA,2.0
1115587,b7qBH173kkI,2.0
1115587,-0I9tM4Y_QQ,2.0
1117097,2TqxmbOFk5U,2.0
1125301,Qh3yyUydgaE,2.0
1129371,OIe8wLSc8bQ,2.0
1129371,-0I9tM4Y_QQ,2.0
1129833,D3sgu-18kFY,2.0
1130336,s2a6mAlvJq4,2.0
1132829,JBYLDYU7RxM,2.0
1132829,gMQHLTyqQm0,2.0
1132829,fAiEFpZpbKw,2.0
1132829,UYRhTzwYJw0,2.0
1132829,WZRIMEguGSk,2.0
1132829,ZNOUzkqDZk4,2.0
1132829,W3mClQ7T1As,2.0
1131683,CypYxADJF7k,2.0
1132705,b6EazOqT920,2.0
1133054,ZYcRimfOByw,2.0
1133709,6NQl7QYevP0,2.0
1138477,5URyxcWfMgQ,2.0
1138477,LkqiN4CXBzQ,2.0
1137548,Owxhub5PFpk,2.0
1140123,sLcaFe70tZk,2.0
1142851,0_IQ0y3OqT8,2.0
1142851,HW5jLZLkZIc,2.0
1142851,-QyrkS4EPnQ,2.0
1143072,n4oSSv5vFVw,2.0
1143072,WprXkW8BRek,2.0
1143072,JsXUI3eVyO0,2.0
1143222,5T0auwPr908,2.0
1143222,8wE2s7vPqNU,2.0
1143222,uL6eqH2WtIY,2.0
1143222,jWlFqcvw8vw,2.0
1145062,CjI0g-EMSSo,2.0
1145133,5URyxcWfMgQ,2.0
1147106,NKd7Tqtr5zk,2.0
1148855,T7pCCLoN4fw,2.0
1148855,xEIkS_IVOU4,2.0
1150512,i15REj9EDy8,2.0
1150512,PGKpgKwZYP4,2.0
1150512,yqvG2KLNVu0,2.0
1152181,1lusmf7P46I,2.0
1152181,YqBKfblIQhc,2.0
1154046,ukQWyu3CSbU,2.0
1154046,9f4cdQAgMPc,2.0
1146751,gCxh9WtJA54,2.0
1156937,rodPOaZRVKs,2.0
1156937,6xtBVPm21GE,2.0
1157894,4utlYDP1F-8,2.0
1158356,bOJqaJ-KXyM,2.0
1160054,L5Tn-zL0xa8,2.0
1160054,y657oAmaiIQ,2.0
1166383,Ic10b7YFppk,2.0
1166658,d0_-60Rye60,2.0
1169712,Ic10b7YFppk,2.0
1169712,gbiPzgJXpR8,2.0
1169712,81zAICwcYlY,2.0
1169712,vezEfLiUkdM,2.0
1170708,y657oAmaiIQ,2.0
1172416,1T1pVZvzjG8,2.0
1177041,IADNLugD6nE,2.0
1180467,SbuRJ_iDNdk,2.0
1176684,65o3BkuKuME,2.0
1180583,De1c-sQlBbc,2.0
1180583,yB3dPt5acD8,2.0
1181757,ZYcRimfOByw,2.0
1181757,xEIkS_IVOU4,2.0
1182743,65o3BkuKuME,2.0
1182743,5URyxcWfMgQ,2.0
1188760,xwJ-xv78i3o,2.0
1188760,DSMe4TYijD8,2.0
1188760,_FVV3QeIE7s,2.0
1188760,vnjSiX6xhkM,2.0
1188760,PBt8tPs0HQk,2.0
1188760,mSFrkFXKrok,2.0
1188760,QhngFSaQQWU,2.0
1187352,DaggqYh24sc,2.0
1187352,OINjcyHdxaI,2.0
1190450,B6Ko0u5t12k,2.0
1190450,CNCF2GX53V4,2.0
1191407,1T1pVZvzjG8,2.0
1192091,f6iJBTpSpcM,2.0
1195645,FCOtwP1w4QM,2.0
1197387,RAvc3Xbkm3I,2.0
1198082,-2Q3Sf4o1js,2.0
1198112,wpHKZmaM3RY,2.0
1198112,sS6LyvEbmBo,2.0
1198251,-0I9tM4Y_QQ,2.0
1198251,RA4L6xbARSI,2.0
1198372,QEdGzIcpjbQ,2.0
1198372,amcQJ9kfuSQ,2.0
1198432,u6OvV0XYiOA,2.0
1198711,De1c-sQlBbc,2.0
1198808,dMXsfPNzNFo,2.0
1198808,G_ImWPbN8UY,2.0
1198814,ssRYHLk_Rn0,2.0
1198873,4sOdYMjDM8I,2.0
1198899,8JpGPqlIe3o,2.0
1198932,ggv2Y2LBbh0,2.0
1198932,M56Oy3wROXk,2.0
1198897,1X89TRGb2lE,2.0
1198955,foMg3e4u_r0,2.0
1198965,DI9E3A-g9Oc,2.0
1199001,5IfLSEyHzrE,2.0
1198996,rc_pf_P5P2M,2.0
1199037,is3gtQy_ksY,2.0
1199061,M4FXjPFW6L8,2.0
1199085,2zwD2T3gBqQ,2.0
1199101,6NQl7QYevP0,2.0
1199101,De1c-sQlBbc,2.0
1199103,vzikiSJpTQE,2.0
1199117,CK7npq74Fgc,2.0
1199117,ZFIcEX8XBDU,2.0
1199117,8ZAfEIoFbjs,2.0
1199138,-QyrkS4EPnQ,2.0
1199138,rlQ3yc6t92c,2.0
1199138,OINjcyHdxaI,2.0
1199138,7UGEw0CmgfA,2.0
1199138,uce32VgKjc0,2.0
1199148,TwVuSHpq7o4,2.0
1199193,EZ7U4qGOG84,2.0
1199193,_rt7ClmGRqI,2.0
1199219,6NQl7QYevP0,2.0
1199236,8gcwhbqViwI,2.0
1199240,xEIkS_IVOU4,2.0
1199240,AZD4ZqYVVpk,2.0
1199279,L33p-F4p0hg,2.0
1199324,PZ0-4WN-tXo,2.0
1199340,1aKv9X2lSwc,2.0
1199401,-0I9tM4Y_QQ,2.0
1199433,Qh3yyUydgaE,2.0
1199447,TdY282SkTXs,2.0
1199447,VlD8j4WPB-s,2.0
1199549,0UvWolX5z4Q,2.0
1199549,hoq8f2GjNd0,2.0
1199549,1T1pVZvzjG8,2.0
1199549,2UBwXNTFDE8,2.0
1199549,bnrod7bmsTg,2.0
1199549,AuBfT3rG4hI,2.0
1199841,7AdiVHvfJGg,2.0
1199841,dZJ-SCzqZfE,2.0
1199898,3oP4jag1GBc,2.0
1199898,hyIeuMu1pzo,2.0
1199911,xwJ-xv78i3o,2.0
1199911,1Su0BRikALE,2.0
1199979,0_IQ0y3OqT8,2.0
1199979,KwWbgLD7YCY,2.0
1199901,vWP6AlBx1QI,2.0
1199901,uyIQC0a1QXY,2.0
1200205,YuxBxhxQpXE,2.0
1200221,rlQ3yc6t92c,2.0
1200221,cfGg5PQUzb8,2.0
1200221,LmUxuvuUPkQ,2.0
1200221,uYWwJBm825k,2.0
1200233,46mCHS_QbRo,2.0
1200233,De1c-sQlBbc,2.0
1200311,CZSu5RwQFLU,2.0
1200282,ym1dFheY_Zw,2.0
1200282,qFgZJC9wFMg,2.0
1200368,AcYE4Nxu55s,2.0
1200368,eZj1oxNU3gQ,2.0
1200380,n8i9jy-2_2k,2.0
1200380,LpqUBS4ZLfc,2.0
1200383,6NQl7QYevP0,2.0
1200441,yKldjmAhLkA,2.0
1200456,afeSBjY7nIM,2.0
1200456,Jq04BlLt3dI,2.0
1200456,f4tR7HoJg7g,2.0
1200466,eaTXzK2MalY,2.0
1200466,gVU1S_j3_Tk,2.0
1200503,PzwilAmRshA,2.0
1200549,YGRN2phyM-Q,2.0
1200549,KPK-gRrhOrE,2.0
1200549,pVzw6jx9kdQ,2.0
1200535,dZg8_HR8AGw,2.0
1200535,-0I9tM4Y_QQ,2.0
1200612,TqEcwbwhTT4,2.0
1200612,9BAozP1r5mI,2.0
1200660,2pJNs2aViZw,2.0
